,id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
6840,6841,9e-06,netblt,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,4,0,0,0,3,4,0,DoS,1
43402,43403,9e-06,udp,-,INT,2,0,340,0,111111.1072,254,0,151111104.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,170,0,0,0,32,2,10,9,1,32,0,0,0,10,32,0,Normal,0
54389,54390,7.000000000000001e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,Generic,1
79524,79525,0.905028,tcp,-,FIN,10,6,2062,268,16.574073000000002,254,252,16406.12305,1980.049316,2,1,95.725,164.877,5151.049593,257.95595299999997,255,724842819,2422809908,255,0.15973900000000002,0.080635,0.079104,206,45,0,0,6,1,1,2,1,3,0,0,0,2,3,0,Normal,0
20672,20673,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,43,43,25,43,0,0,0,43,43,0,Generic,1
64434,64435,0.66089,tcp,-,FIN,10,8,564,354,25.722889000000002,254,252,6149.283691,3752.515625,2,1,73.432222,90.71,5437.920817,141.126484,255,2519563922,3563929830,255,0.083593,0.020106,0.063487,56,44,0,0,1,1,1,1,1,1,0,0,0,1,3,0,Reconnaissance,1
55637,55638,1.9e-05,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,4,4,4,4,0,0,0,11,10,0,Exploits,1
77846,77847,0.22842800000000002,tcp,-,FIN,10,6,1524,268,65.66620400000001,254,252,48050.14844,7844.922363,2,1,23.638667,40.119398,1201.758368,60.554141,255,1548928992,155098193,255,0.047585,0.027822000000000003,0.019763,152,45,0,0,10,1,2,2,1,10,0,0,0,2,10,0,Normal,0
30762,30763,0.01819,tcp,-,FIN,16,18,1540,1644,1814.183597,31,29,635074.1875,683012.625,4,4,1.192,1.0428819999999999,72.233549,2.129448,255,2700262547,555332735,255,0.0005809999999999999,0.000458,0.000123,96,91,0,0,8,0,8,6,1,6,0,0,0,12,17,0,Normal,0
48671,48672,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,2,2,2,2,0,0,0,2,10,0,Fuzzers,1
66528,66529,12.235635,tcp,-,REQ,6,0,270,0,0.408642,254,0,147.11128200000002,0.0,5,0,2447.127,0.0,4506.2425,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,28,6,10,2,2,27,0,0,0,10,27,0,Normal,0
73294,73295,2.942063,tcp,-,FIN,16,14,1648,728,9.857028999999999,254,252,4201.133789,1838.1658940000002,5,3,196.093929,217.06523399999998,11148.80305,355.842469,255,80827566,3662152338,255,0.1974,0.12021400000000002,0.077186,103,52,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
68329,68330,0.916797,tcp,http,FIN,12,8,954,1278,20.724327,62,252,7635.27832,9764.429688,2,2,83.34518299999999,119.63628899999999,4741.1369159999995,181.572344,255,295847013,2089654697,255,0.093396,0.044319,0.049076999999999996,80,160,1,217,3,1,2,2,1,3,0,0,1,2,3,0,Normal,0
48062,48063,0.5803510000000001,tcp,-,FIN,10,8,546,354,29.292618,254,252,6782.102539,4273.275879,2,1,61.341,72.374289,4160.089961,111.50168000000001,255,2666924360,3114281777,255,0.124545,0.07372100000000001,0.050824,55,44,0,0,4,1,1,1,1,1,0,0,0,1,5,0,Fuzzers,1
70927,70928,1.036317,tcp,-,FIN,10,10,608,646,18.334159,254,252,4230.365723,4492.833984000001,2,3,115.14633300000001,100.556664,7114.927631999999,190.228703,255,313926403,3040896155,255,0.19259,0.13064800000000001,0.061942,61,65,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
60993,60994,7.000000000000001e-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,5,5,3,5,0,0,0,5,19,0,Generic,1
73977,73978,0.441717,tcp,-,FIN,10,6,566,268,33.958394,254,252,9236.683594,4056.89624,2,1,49.079667,74.574602,2391.872734,118.46939099999999,255,378552979,1624466227,255,0.137321,0.068075,0.069246,57,45,0,0,3,1,19,2,1,3,0,0,0,2,3,0,Normal,0
23440,23441,0.001033,udp,-,CON,2,2,146,178,2904.162775,31,29,565343.6875,689254.625,0,0,0.011000000000000001,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,10,0,2,1,1,1,0,0,0,1,8,0,Normal,0
27503,27504,0.009925,tcp,-,FIN,36,38,2334,16290,7355.1634540000005,31,29,1829722.875,12785491.0,7,12,0.274514,0.25043200000000004,16.991413,15.828994,255,3653481158,1508433471,255,0.000786,0.000625,0.000161,65,429,0,0,11,0,4,1,1,1,0,0,0,1,7,0,Normal,0
74336,74337,1.6696959999999998,tcp,http,FIN,10,10,792,1140,11.379317,62,252,3416.1906740000004,4915.865234000001,2,2,185.521778,177.31143799999998,10630.7058,286.57525,255,3369840563,3911438890,255,0.170119,0.073172,0.096947,79,114,1,125,1,1,1,1,1,1,0,0,1,1,1,0,Normal,0
57687,57688,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,4,7,0,0,0,7,14,0,Generic,1
65057,65058,1.081689,tcp,-,FIN,12,8,1014,736,17.565123,254,252,6878.132323999999,4762.921875,3,2,98.33536600000001,145.94514099999998,5436.516252,195.806141,255,3043444770,2136806421,255,0.13183499999999998,0.059335,0.0725,85,92,0,0,3,1,1,1,1,1,0,0,0,1,2,0,Fuzzers,1
42339,42340,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.712,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
64847,64848,1.1e-05,udp,dns,INT,2,0,114,0,90909.0902,254,0,41454544.0,0.0,0,0,0.011000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,Generic,1
18186,18187,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,2,42,42,17,42,0,0,0,42,42,0,Generic,1
68957,68958,3.5e-05,tcp,-,REQ,2,0,90,0,28571.42781,254,0,10285714.0,0.0,1,0,0.035,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,10,6,4,1,1,9,0,0,0,4,10,0,Normal,0
33838,33839,0.018916,tcp,-,FIN,48,50,2958,32368,5127.934111,31,29,1225206.25,13415521.0,7,18,0.395362,0.372571,23.998807,23.494004999999998,255,3366204085,1216960801,255,0.000797,0.0006230000000000001,0.000174,62,647,0,0,4,0,4,1,1,1,0,0,0,1,12,0,Normal,0
74076,74077,7.000000000000001e-06,udp,-,INT,2,0,1174,0,142857.1409,254,0,670857152.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,587,0,0,0,10,2,25,10,1,10,0,0,0,10,10,0,Normal,0
54993,54994,0.273561,tcp,http,FIN,10,6,526,268,54.832377,254,252,13861.625,6550.641113000001,2,1,28.022667,44.971801,1676.077045,67.699438,255,697270391,2889031420,255,0.146287,0.048697000000000004,0.09759,53,45,1,0,1,1,1,1,1,1,0,0,1,5,2,0,Fuzzers,1
41079,41080,0.788976,tcp,-,CON,6,2,998,86,8.87226,62,252,8436.250977,436.008179,2,1,157.7952,0.006,8094.287399,0.0,255,4147671003,3918370258,255,0.30370199999999997,0.077038,0.22666399999999998,166,43,0,0,4,3,1,1,1,3,0,0,0,1,3,0,Normal,0
22068,22069,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,13,13,13,31,0,0,0,13,31,0,Generic,1
48779,48780,0.699942,tcp,-,FIN,10,6,2530,268,21.430347,254,252,26025.01367,2560.212158,2,1,72.211889,128.688602,3968.8766170000004,196.403281,255,725660763,2009136876,255,0.13722,0.056495000000000004,0.080725,253,45,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Exploits,1
71888,71889,1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,35,2,10,10,1,35,0,0,0,10,35,0,Normal,0
80379,80380,8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,2,1,1,7,0,0,0,3,7,0,Normal,0
66547,66548,0.657346,tcp,-,FIN,10,8,600,354,25.86157,254,252,6571.881348,3772.7468259999996,2,1,70.123222,77.644859,4493.623157999999,121.433125,255,792976398,3561298972,255,0.150517,0.113825,0.036692,60,44,0,0,4,1,2,2,1,4,0,0,0,2,7,0,Normal,0
33223,33224,0.004171,tcp,http,FIN,8,10,1044,824,4075.761343,31,29,1753056.875,1423160.0,2,2,0.539143,0.40744400000000003,35.001143,0.7383770000000001,255,784110400,2934707841,255,0.000625,0.000499,0.000126,131,82,1,83,6,0,3,1,1,3,0,0,1,3,3,0,Normal,0
4727,4728,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,8,0,0,0,13,8,0,DoS,1
18095,18096,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,14,14,14,24,0,0,0,14,24,0,Generic,1
34455,34456,0.035836,tcp,-,FIN,48,50,2958,32368,2706.77531,31,29,646723.9375,7081370.5,7,18,0.755468,0.72002,52.564699,50.563013,255,3617500606,1472422891,255,0.00067,0.000547,0.000123,62,647,0,0,9,0,5,1,1,4,0,0,0,5,12,0,Normal,0
56230,56231,7.000000000000001e-06,udp,-,INT,2,0,168,0,142857.1409,254,0,96000000.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance,1
1540,1541,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
57106,57107,1.715813,tcp,-,FIN,18,18,1030,3876,20.398493,62,252,4536.625,17069.45898,6,7,100.876471,98.21058599999999,5733.580534000001,134.59843700000002,255,1894623587,2823180668,255,0.121695,0.046232,0.075463,57,215,0,0,5,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
15065,15066,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,25,25,25,31,0,0,0,26,31,0,Generic,1
32350,32351,0.001098,udp,dns,CON,2,2,146,178,2732.2404899999997,31,29,531876.125,648451.75,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,5,0,3,2,1,1,0,0,0,14,3,0,Normal,0
54026,54027,0.694393,tcp,http,FIN,10,10,800,3108,27.362028000000002,62,252,8295.014648,32235.34961,2,2,77.15477800000001,69.330664,5046.372325,119.238422,255,2617649221,3133891018,255,0.14357,0.06973,0.07384,80,311,0,0,1,1,6,1,1,1,0,0,0,1,1,0,Exploits,1
61169,61170,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,Generic,1
49870,49871,0.30492800000000003,tcp,-,FIN,10,6,534,268,49.19194,254,252,12619.37207,5876.796875,2,1,30.647667,53.279199,1553.8531130000001,75.671836,255,3263809353,1975114595,255,0.091866,0.03851,0.053355999999999994,53,45,0,0,6,1,3,3,2,3,0,0,0,3,5,0,Fuzzers,1
31142,31143,0.001075,udp,dns,CON,2,2,132,164,2790.69758,31,29,491162.7813,610232.5625,0,0,0.01,0.009000000000000001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,8,0,3,1,1,1,0,0,0,11,6,0,Normal,0
50476,50477,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,4,4,4,4,0,0,0,6,10,0,Generic,1
25838,25839,0.004121,tcp,http,FIN,8,10,1040,824,4125.21238,31,29,1766561.5,1440427.125,2,2,0.539714,0.401444,35.236576,0.718576,255,2497207928,2502439732,255,0.000633,0.000503,0.00013000000000000002,130,82,1,83,3,0,6,2,1,1,0,0,1,9,3,0,Normal,0
45406,45407,0.750237,tcp,smtp,FIN,28,20,15272,1864,62.646871,62,252,157038.375,18884.69922,11,8,27.786556,39.056315999999995,1564.464027,45.14591,255,2079286198,419824021,255,0.053752999999999995,0.007393,0.046360000000000005,545,93,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
46853,46854,0.184806,tcp,http,FIN,10,6,934,268,81.16619399999999,254,252,36405.74219,9696.654297,2,1,18.775333,35.613,1012.755042,60.959723,255,2662816905,1197791577,255,0.052896000000000006,0.006736,0.04616,93,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
5722,5723,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,4,5,0,DoS,1
75985,75986,0.21595599999999998,tcp,-,CON,6,2,978,86,32.41401,62,252,30191.33398,1592.917114,2,1,43.1912,0.004,2269.326892,0.0,255,2947730139,2752836746,255,0.142929,0.11071700000000001,0.032212,163,43,0,0,12,3,4,4,1,12,0,0,0,4,12,0,Normal,0
32605,32606,1.006577,tcp,http,FIN,12,18,1580,10168,28.810513,31,29,11516.25781,76329.97656,3,5,91.473906,59.179351000000004,9538.731115,7681.802431,255,136234436,137286973,255,0.000681,0.000523,0.00015800000000000002,132,565,1,3924,2,0,1,1,1,1,0,0,1,3,2,0,Normal,0
8529,8530,0.40939899999999996,tcp,http,FIN,10,6,864,268,36.639072999999996,254,252,15202.77246,4377.147949,2,1,43.492333,73.249797,2316.686456,122.87480500000001,255,3477732604,3807517626,255,0.10936300000000002,0.043141000000000006,0.066222,86,45,1,0,1,1,1,1,1,1,0,0,1,9,1,0,Exploits,1
65446,65447,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,3,3,3,3,0,0,0,3,14,0,Generic,1
22253,22254,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,47,2,23,23,9,47,0,0,0,23,47,0,Generic,1
60287,60288,1.2720790000000002,tcp,-,FIN,14,12,774,642,19.652867999999998,254,252,4521.731934,3704.172607,4,3,95.51723299999999,102.329453,4993.595333,178.24345300000002,255,4083469077,2018567938,255,0.21112399999999998,0.146447,0.064677,55,54,0,0,3,1,1,1,1,1,0,0,0,1,3,0,Fuzzers,1
4552,4553,9e-06,ipip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,10,6,0,Analysis,1
56648,56649,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,7,7,4,7,0,0,0,7,10,0,Generic,1
25964,25965,0.598348,tcp,ftp-data,FIN,14,6,8928,320,31.754095,31,29,110851.875,3569.828857,4,1,46.026768,119.542,3811.770049,154.578484,255,3261927832,490682688,255,0.000663,0.0005070000000000001,0.000156,638,53,0,0,4,0,3,1,1,2,0,0,0,3,3,0,Normal,0
62900,62901,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,4,4,4,4,0,0,0,10,8,0,Generic,1
74871,74872,0.45393199999999995,tcp,-,FIN,10,6,2516,268,33.044598,254,252,39917.875,3947.728027,2,1,47.557556,77.382398,2557.757673,123.44763300000001,255,612362466,2394489352,255,0.16006800000000002,0.067011,0.093057,252,45,0,0,10,1,1,1,1,2,0,0,0,22,2,0,Normal,0
20393,20394,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,25,25,25,30,0,0,0,25,30,0,Generic,1
29665,29666,0.0029289999999999997,tcp,ftp-data,FIN,6,8,320,1930,4438.374946,31,29,729259.125,4613178.5,1,2,0.5216,0.341,28.646482000000002,0.552525,255,3130381407,988764167,255,0.0006900000000000001,0.000539,0.000151,53,241,0,0,3,0,6,1,1,6,0,0,0,7,3,0,Normal,0
33217,33218,0.330315,udp,-,CON,4,4,568,304,21.191893,31,29,10317.424809999999,5522.001953,0,0,89.329,90.635664,126.323922,128.16546100000002,0,0,0,0,0.0,0.0,0.0,142,76,0,0,3,0,2,1,1,2,0,0,0,2,13,0,Normal,0
508,509,2e-05,udp,-,INT,2,0,168,0,50000.001260000005,254,0,33600000.0,0.0,0,0,0.02,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,27,2,1,1,1,1,0,0,0,9,1,0,Reconnaissance,1
75185,75186,3e-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,3,1,1,6,0,0,0,4,6,0,Normal,0
924,925,3e-06,qnx,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,12,5,0,Exploits,1
80666,80667,8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Normal,0
25055,25056,4.669855,tcp,http,FIN,354,746,18890,1087890,235.339207,31,29,32269.95117,1861183.25,2,370,13.228138000000001,6.267567,778.565663,516.815121,255,2307500074,2318075983,255,0.000743,0.0005139999999999999,0.000229,53,1458,1,524288,1,0,6,1,1,1,0,0,1,4,2,0,Normal,0
40173,40174,0.0051329999999999995,tcp,-,FIN,18,18,4560,2456,6818.624317,31,29,6712643.5,3615819.0,7,7,0.281882,0.272,13.926009,0.35104,255,1354313002,1357524994,255,0.000643,0.000505,0.000138,253,136,0,0,2,0,2,1,1,2,0,0,0,2,5,0,Normal,0
65200,65201,1.358978,tcp,-,FIN,10,8,848,1508,12.5094,62,252,4497.49707,7770.544922,2,2,150.997556,175.928281,8385.032467,322.76421899999997,255,996055201,1475225339,255,0.13553900000000002,0.054024,0.081515,85,189,0,0,6,1,1,2,1,1,0,0,0,2,1,0,Exploits,1
68763,68764,8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,3,1,1,6,0,0,0,4,7,0,Normal,0
30010,30011,0.001076,udp,dns,CON,2,2,130,162,2788.103975,31,29,483271.3438,602230.4375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,2,2,1,1,0,0,0,2,3,0,Normal,0
5510,5511,3e-06,pup,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,Reconnaissance,1
20488,20489,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,38,2,20,20,20,38,0,0,0,20,38,0,Generic,1
20260,20261,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,25,25,25,27,0,0,0,26,27,0,Generic,1
48300,48301,7.000000000000001e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,3,0,0,0,10,4,0,Exploits,1
51906,51907,0.652019,tcp,-,FIN,10,6,534,268,23.005464,254,252,5901.668457,2748.385986,2,1,67.506333,109.59200000000001,3590.0830990000004,156.071281,255,1524015431,1343000674,255,0.189175,0.104057,0.085118,53,45,0,0,6,1,2,3,2,2,0,0,0,3,3,0,Fuzzers,1
59362,59363,2.369339,tcp,-,FIN,26,22,5249,1916,19.836756,62,252,17044.41602,6175.562011999999,9,8,94.735961,109.833234,5285.484214,154.099766,255,1776370549,2574699956,255,0.160315,0.062836,0.097479,202,87,0,0,6,1,2,1,1,1,0,0,0,2,2,0,Exploits,1
37010,37011,0.211033,tcp,-,FIN,78,80,4550,71834,743.95947,31,29,170286.1563,2689134.0,7,33,2.736052,2.6630759999999998,166.051311,165.49867700000001,255,280251162,2425980712,255,0.000796,0.000641,0.000155,58,898,0,0,7,0,1,1,1,1,0,0,0,7,3,0,Normal,0
70260,70261,6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,1,0,0,0,3,1,0,Normal,0
25888,25889,0.049513,tcp,-,FIN,72,74,4238,65118,2928.5237629999997,31,29,675378.1875,10379335.0,7,30,0.6928310000000001,0.6706300000000001,0.0,37.711209999999994,255,1847277719,4002641721,255,0.0006900000000000001,0.000554,0.000136,59,880,0,0,4,0,4,1,1,1,0,0,0,7,9,0,Normal,0
38944,38945,0.20132,tcp,ftp-data,FIN,6,8,320,1828,64.57381,31,29,10609.97363,63580.36719,1,2,40.2014,28.671428000000002,2830.640328,69.928453,255,914439605,3438502542,255,0.000817,0.000615,0.000202,53,229,0,0,2,0,5,1,1,2,0,0,0,2,2,0,Normal,0
19428,19429,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,32,32,20,36,0,0,0,33,36,0,Generic,1
3173,3174,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,Exploits,1
78117,78118,0.5612689999999999,tcp,-,FIN,10,6,530,268,26.725153999999996,254,252,6798.878906,3192.7651370000003,2,1,57.956111,96.892602,3108.192711,136.89709399999998,255,227193453,2284003942,255,0.160925,0.076804,0.084121,53,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Normal,0
14102,14103,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,45,2,43,43,25,45,0,0,0,43,45,0,Generic,1
24233,24234,0.01964,tcp,-,FIN,16,18,1540,1644,1680.244353,31,29,588187.375,632586.5625,4,4,1.2866,1.129118,78.587813,2.242613,255,1435646192,3589770057,255,0.000567,0.00044100000000000004,0.000126,96,91,0,0,32,0,9,6,1,8,0,0,0,12,12,0,Normal,0
31366,31367,0.059039999999999995,tcp,-,FIN,60,62,3598,46036,2049.458036,31,29,479539.3125,6137398.5,7,24,0.995051,0.958508,87.51582900000001,77.538376,255,1880217263,1880519521,255,0.0006889999999999999,0.00056,0.000129,60,743,0,0,6,0,1,1,1,1,0,0,0,5,2,0,Normal,0
42244,42245,0.432166,tcp,-,FIN,10,6,566,268,34.708884000000005,254,252,9440.816406,4146.554688,2,1,39.645444,73.937203,2053.50832,100.562352,255,4160581319,2142581940,255,0.121745,0.062471000000000006,0.059274,57,45,0,0,9,1,2,2,1,7,0,0,0,2,7,0,Normal,0
40145,40146,0.004412,udp,-,CON,4,4,568,312,1586.582025,31,29,772438.8125,424297.375,0,0,1.168,1.014,1.642611,1.4255280000000001,0,0,0,0,0.0,0.0,0.0,142,78,0,0,9,0,4,1,1,3,0,0,0,5,8,0,Normal,0
46282,46283,0.8290870000000001,tcp,-,FIN,10,8,564,354,20.504482,254,252,4901.777344,2991.2421879999997,2,1,92.093222,108.03785900000001,6588.901304999999,147.09539099999998,255,3935161672,1172760909,255,0.128971,0.07281,0.056161,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,Reconnaissance,1
58548,58549,1e-05,ib,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,DoS,1
81292,81293,9e-06,udp,-,INT,2,0,218,0,111111.1072,254,0,96888888.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,109,0,0,0,12,2,5,5,1,11,0,0,0,5,11,0,Normal,0
26924,26925,0.625332,tcp,-,FIN,16,18,1540,1644,52.77196800000001,31,29,18473.38672,19867.8457,4,4,41.661598,36.753707,2555.964277,65.37354300000001,255,1075585791,1132872970,255,0.0006519999999999999,0.000518,0.000134,96,91,0,0,11,0,2,2,1,2,0,0,0,4,3,0,Normal,0
